"pre_tx_ob_ts","tx_ts","post_tx_ob_ts","trade_seq","trade_id","instrument_name","currency","expiration","strike","putcall","block_trade_id","liquidation","direction","tick_direction","tx_amount","tx_iv","cash_iv","price","price_usd","index_price","underlying_price","volume_24h","high_24h","low_24h","pre_tx_bb_size","pre_tx_bb_price","pre_tx_bb_iv","pre_tx_mid_iv","pre_tx_mid_price","pre_tx_mark_iv","pre_tx_mark_price","pre_tx_ba_iv","pre_tx_ba_price","pre_tx_ba_size","post_tx_bb_size","post_tx_bb_price","post_tx_bb_iv","post_tx_mid_iv","post_tx_mid_price","post_tx_mark_iv","post_tx_mark_price","post_tx_ba_iv","post_tx_ba_price","post_tx_ba_size","delta","gamma","theta","vega","rho","pre_tx_oi","post_tx_oi","oi_change","dbt_dir","gvol_dir","max_score_perc" 
"2024-04-17 18:29:40.362","2024-04-17 18:29:40.812","2024-04-17 18:29:40.812","119","297850463","BTC-27DEC24-80000-P","BTC","2024-12-27 08:00:00",80000,"P",,,"sell","PlusTick",0.1,77.6,60.1,0.401,24791.44,61824.06,65807.05,0,,,0.1,0.401,77.6,38.8,0.2005,77.73,0.4014,0,0,0,0,0,0,0,0,77.73,0.4014,0,0,0,-0.491,1e-05,-33.5307,218.76045,-408.001,64.3,64.3,0,-1,1,11
"2024-04-17 18:29:37.478","2024-04-17 18:29:39.663","2024-04-17 18:29:39.663","2830","297850451","BTC-28JUN24-75000-C","BTC","2024-06-28 08:00:00",75000,"C",,,"buy","PlusTick",0.1,72.18,75.1,0.063,3892.67,61788.5,62828.19,69.5,0.077,0.0545,7,0.0625,71.87,72.02,0.06275,72.11,0.0629,72.17,0.063,0.1,7,0.0625,71.88,72.18,0.063,72.11,0.0629,72.49,0.0635,6.7,0.3464,2e-05,-51.7198,102.65611,34.9281,4437.5,4437.5,0,1,-1,100
"2024-04-17 18:29:22.652","2024-04-17 18:29:22.658","2024-04-17 18:29:22.658","315","297850380","BTC-31MAY24-84000-C","BTC","2024-05-31 08:00:00",84000,"C",,,"sell","ZeroPlus",0.1,73.37,404.0999,0.0175,1081.8,61817.38,62469.64,36.4,0.0205,0.015,16.7,0.0175,73.37,73.68,0.01775,73.31,0.0175,73.99,0.018,58.1,11.6,0.0175,73.37,73.68,0.01775,73.31,0.0175,73.99,0.018,58.1,0.1485,1e-05,-42.0685,49.99647,9.7754,499.6,499.5,-0.1,-1,-1,66
"2024-04-17 18:29:22.652","2024-04-17 18:29:22.658","2024-04-17 18:29:22.658","316","297850381","BTC-31MAY24-84000-C","BTC","2024-05-31 08:00:00",84000,"C",,,"sell","ZeroPlus",5,73.37,404.0999,0.0175,1081.8,61817.38,62469.64,36.4,0.0205,0.015,16.7,0.0175,73.37,73.68,0.01775,73.31,0.0175,73.99,0.018,58.1,11.6,0.0175,73.37,73.68,0.01775,73.31,0.0175,73.99,0.018,58.1,0.1485,1e-05,-42.0685,49.99647,9.7754,499.6,499.5,-0.1,-1,-1,66
"2024-04-17 18:29:17.665","2024-04-17 18:29:17.676","2024-04-17 18:29:17.676","1685","297850368","BTC-26APR24-67000-C","BTC","2024-04-26 08:00:00",67000,"C",,,"sell","ZeroPlus",1,71.28,853.5999,0.0155,958.42,61834.06,61890.13,357.9,0.0265,0.01,1,0.0155,71.28,71.79,0.01575,71.17,0.0154,72.31,0.016,89.6,14.8,0.015,70.25,71.28,0.0155,71.17,0.0154,72.31,0.016,89.6,0.2503,5e-05,-125.2789,30.14872,3.4113,992.2,992.2,0,-1,1,55
"2024-04-17 18:29:16.137","2024-04-17 18:29:16.143","2024-04-17 18:29:16.143","1684","297850367","BTC-26APR24-67000-C","BTC","2024-04-26 08:00:00",67000,"C",,,"sell","PlusTick",1,71.28,853.5999,0.0155,958.42,61833.66,61891.06,356.9,0.0265,0.01,1,0.0155,71.28,71.79,0.01575,71.17,0.0154,72.3,0.016,89.6,14.8,0.015,70.25,71.27,0.0155,71.17,0.0154,72.3,0.016,89.6,0.2504,5e-05,-125.291,30.15186,3.4119,992.2,992.2,0,-1,1,55
"2024-04-17 18:28:58.918","2024-04-17 18:29:13.349","2024-04-17 18:29:15.177","1184","297850363","BTC-19APR24-66000-C","BTC","2024-04-19 08:00:00",66000,"C",,,"sell","ZeroPlus",0.1,74.71,inf,0.0021,129.85,61833.79,61803.93,228.7,0.012,0.001,6,0.0019,72.79,74.62,0.0021,73.85,0.002,76.45,0.0023,6.5,5,0.0019,72.89,74.71,0.0021,73.88,0.002,76.54,0.0023,5.5,0.091,5e-05,-123.447,6.6233,0.2356,509.7,509.7,0,-1,1,44
"2024-04-17 18:28:40.827","2024-04-17 18:28:51.421","2024-04-17 18:28:51.423","12","297850302","BTC-20APR24-65500-C","BTC","2024-04-20 08:00:00",65500,"C",,,"buy","PlusTick",2,71.26,71.1,0.0055,340.23,61861.78,61843.2371,14.4,0.0105,0.0034,67.4,0.005,69.03,71.34,0.0055,71.74,0.0056,73.65,0.006,51.3,41.1,0.005,68.91,71.22,0.0055,71.75,0.0056,73.54,0.006,37.4,0.1773,7e-05,-188.5667,13.47341,0.7459,14.4,16.4,2,1,-1,66
"2024-04-17 18:28:41.195","2024-04-17 18:28:45.05","2024-04-17 18:28:45.05","208","297850291","BTC-26APR24-59000-C","BTC","2024-04-26 08:00:00",59000,"C",,,"sell","PlusTick",0.1,73.41,inf,0.0715,4424.78,61885.15,61937.05,27.3,0.0855,0.057,18.7,0.071,73.04,74.87,0.072,73.4,0.0712,76.71,0.073,18.7,9.3,0.0715,73.41,74.79,0.07225,73.4,0.0715,76.17,0.073,18.7,0.6873,5e-05,-143.9618,33.5927,8.949,135.5,135.6,0,-1,-1,55
"2024-04-17 18:28:40.935","2024-04-17 18:28:41.487","2024-04-17 18:28:41.487","898","297850257","BTC-26APR24-52000-P","BTC","2024-04-26 08:00:00",52000,"P",,,"buy","ZeroMinus",1,87.21,0,0.0055,340.26,61867.08,61906.92,104,0.0082,0.0037,23.1,0.005,85.07,86.14,0.00525,86.29,0.0053,87.21,0.0055,16,23.1,0.005,85.07,86.14,0.00525,86.29,0.0053,87.21,0.0055,15,-0.0829,2e-05,-72.9856,14.48621,-1.2813,671.3,671.3,0,1,1,100
"2024-04-17 18:28:40.686","2024-04-17 18:28:40.725","2024-04-17 18:28:40.725","1145","297850200","BTC-26APR24-57000-P","BTC","2024-04-26 08:00:00",57000,"P",,,"sell","ZeroMinus",0.1,75.58,0,0.0155,958.71,61852.76,61906.92,67.1,0.026,0.01,13.8,0.0155,75.58,76.13,0.01575,76.07,0.0157,76.68,0.016,27.1,13.7,0.0155,75.58,76.13,0.01575,76.07,0.0157,76.68,0.016,27.1,-0.2215,4e-05,-125.204,28.18849,-3.4459,505.6,505.7,0,-1,-1,100
"2024-04-17 18:28:40.318","2024-04-17 18:28:40.686","2024-04-17 18:28:40.686","1144","297850199","BTC-26APR24-57000-P","BTC","2024-04-26 08:00:00",57000,"P",,,"sell","MinusTick",0.1,75.58,0,0.0155,958.71,61852.76,61906.92,67.1,0.026,0.01,13.9,0.0155,75.6,76.15,0.01575,76.07,0.0157,76.7,0.016,27.1,13.8,0.0155,75.58,76.13,0.01575,76.07,0.0157,76.68,0.016,27.1,-0.2215,4e-05,-125.204,28.18849,-3.4459,505.5,505.6,0.1,-1,-1,100
"2024-04-17 18:28:32.374","2024-04-17 18:28:32.406","2024-04-17 18:28:32.406","1362","297850177","BTC-26APR24-50000-P","BTC","2024-04-26 08:00:00",50000,"P",,,"buy","MinusTick",1,91.57,0,0.0035,216.47,61850.82,61905.27,184.1,0.006,0.0027,17.2,0.0034,90.98,91.27,0.00345,91.95,0.0036,91.57,0.0035,1,17.2,0.0034,90.98,91.56,0.0035,91.95,0.0036,92.15,0.0036,1,-0.0562,1e-05,-57.6486,10.73796,-0.8688,2220.2,2219.2,-1,1,-1,11
"2024-04-17 18:28:30.163","2024-04-17 18:28:30.67","2024-04-17 18:28:30.67","90","297850176","BTC-18APR24-61500-P","BTC","2024-04-18 08:00:00",61500,"P",,,"buy","MinusTick",0.2,80.3,81.1,0.01,618.44,61844.92,61839.8023,40.5,0.03,0.0038,0.8,0.009,73.8,77.05,0.0095,75.93,0.0093,80.3,0.01,27.6,0.8,0.009,73.8,77.05,0.0095,75.93,0.0094,80.3,0.01,27.4,-0.4209,0.00021,-360.8984,9.50567,-0.411,27.3,27.4,0,1,1,100
"2024-04-17 18:28:18.703","2024-04-17 18:28:18.873","2024-04-17 18:28:18.873","1001","297850139","BTC-26APR24-50000-C","BTC","2024-04-26 08:00:00",50000,"C",,,"buy","ZeroMinus",13.2,91.02,inf,0.1955,12091.75,61850.41,61887.05,2.4,0.1955,0.1955,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,13.2,6,0.194,80.84,88.68,0.19525,91.94,0.1957,96.52,0.1965,3.8,0.9435,1e-05,-57.8188,10.77095,10.8589,2013.9,2000.7,-13.2,1,-1,55
"2024-04-17 18:28:18.688","2024-04-17 18:28:18.703","2024-04-17 18:28:18.703","1000","297850138","BTC-26APR24-50000-C","BTC","2024-04-26 08:00:00",50000,"C",,,"buy","ZeroMinus",0.1,91.01,inf,0.1955,12087.94,61830.94,61887.08,2.4,0.1955,0.1955,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,13.3,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,13.2,0.9435,1e-05,-57.8185,10.77089,10.8589,2013.9,2013.9,0,1,-1,55
"2024-04-17 18:28:18.656","2024-04-17 18:28:18.688","2024-04-17 18:28:18.688","999","297850137","BTC-26APR24-50000-C","BTC","2024-04-26 08:00:00",50000,"C",,,"buy","ZeroMinus",1,91.01,inf,0.1955,12087.94,61830.94,61887.08,2.4,0.1955,0.1955,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,14.3,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,13.3,0.9435,1e-05,-57.8185,10.77089,10.8589,2013.9,2013.9,0,1,-1,55
"2024-04-17 18:28:18.535","2024-04-17 18:28:18.656","2024-04-17 18:28:18.656","998","297850136","BTC-26APR24-50000-C","BTC","2024-04-26 08:00:00",50000,"C",,,"buy","ZeroMinus",0.1,91.01,inf,0.1955,12087.94,61830.94,61887.08,2.4,0.1955,0.1955,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,14.4,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,14.3,0.9435,1e-05,-57.8185,10.77089,10.8589,2013.9,2013.9,0,1,-1,55
"2024-04-17 18:28:18.44","2024-04-17 18:28:18.535","2024-04-17 18:28:18.535","997","297850135","BTC-26APR24-50000-C","BTC","2024-04-26 08:00:00",50000,"C",,,"buy","ZeroMinus",2.7,91.01,inf,0.1955,12087.94,61830.94,61887.08,2.4,0.1955,0.1955,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,19.4,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,14.4,0.9435,1e-05,-57.8185,10.77089,10.8589,2016.6,2013.9,-2.6,1,-1,55
"2024-04-17 18:28:18.44","2024-04-17 18:28:18.531","2024-04-17 18:28:18.535","996","297850134","BTC-26APR24-50000-C","BTC","2024-04-26 08:00:00",50000,"C",,,"buy","ZeroMinus",2.3,91.01,inf,0.1955,12087.94,61830.94,61887.08,2.4,0.1955,0.1955,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,19.4,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,14.4,0.9435,1e-05,-57.8185,10.77089,10.8589,2016.6,2013.9,-2.6,1,-1,55
"2024-04-17 18:28:18.397","2024-04-17 18:28:18.44","2024-04-17 18:28:18.44","995","297850133","BTC-26APR24-50000-C","BTC","2024-04-26 08:00:00",50000,"C",,,"buy","ZeroMinus",0.4,91.01,inf,0.1955,12087.94,61830.94,61887.08,2.4,0.1955,0.1955,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,19.8,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,19.4,0.9435,1e-05,-57.8185,10.77089,10.8589,2016.6,2016.6,0,1,-1,55
"2024-04-17 18:28:18.379","2024-04-17 18:28:18.397","2024-04-17 18:28:18.397","994","297850132","BTC-26APR24-50000-C","BTC","2024-04-26 08:00:00",50000,"C",,,"buy","ZeroMinus",0.3,91.01,inf,0.1955,12087.94,61830.94,61887.08,2.4,0.1955,0.1955,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,20.1,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,19.8,0.9435,1e-05,-57.8185,10.77089,10.8589,2016.6,2016.6,0,1,-1,55
"2024-04-17 18:28:18.177","2024-04-17 18:28:18.379","2024-04-17 18:28:18.379","993","297850131","BTC-26APR24-50000-C","BTC","2024-04-26 08:00:00",50000,"C",,,"buy","ZeroMinus",1.9,91.01,inf,0.1955,12087.94,61830.94,61887.08,2.4,0.1955,0.1955,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,22,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,20.1,0.9435,1e-05,-57.8185,10.77089,10.8589,2016.6,2016.6,0,1,-1,55
"2024-04-17 18:28:18.149","2024-04-17 18:28:18.177","2024-04-17 18:28:18.177","992","297850129","BTC-26APR24-50000-C","BTC","2024-04-26 08:00:00",50000,"C",,,"buy","ZeroMinus",0.1,91.01,inf,0.1955,12087.94,61830.94,61887.08,2.4,0.1955,0.1955,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,22.1,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,22,0.9435,1e-05,-57.8185,10.77089,10.8589,2016.6,2016.6,0,1,-1,55
"2024-04-17 18:28:18.045","2024-04-17 18:28:18.149","2024-04-17 18:28:18.149","991","297850128","BTC-26APR24-50000-C","BTC","2024-04-26 08:00:00",50000,"C",,,"buy","ZeroMinus",0.3,91.01,inf,0.1955,12087.94,61830.94,61887.08,2.4,0.1955,0.1955,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,22.4,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,22.1,0.9435,1e-05,-57.8185,10.77089,10.8589,2016.6,2016.6,0,1,-1,55
"2024-04-17 18:28:17.772","2024-04-17 18:28:18.045","2024-04-17 18:28:18.045","990","297850116","BTC-26APR24-50000-C","BTC","2024-04-26 08:00:00",50000,"C",,,"buy","ZeroMinus",0.2,91.01,inf,0.1955,12087.94,61830.94,61887.08,2.4,0.1955,0.1955,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,22.6,6,0.194,80.83,85.92,0.19475,91.94,0.1956,91.01,0.1955,22.4,0.9435,1e-05,-57.8185,10.77089,10.8589,2016.6,2016.6,0,1,-1,55
"2024-04-17 18:27:43.783","2024-04-17 18:28:17.225","2024-04-17 18:28:17.225","13","297850084","BTC-20APR24-62000-C","BTC","2024-04-20 08:00:00",62000,"C",,,"buy","PlusTick",2,73.25,73.1,0.023,1422.12,61831.53,61807.4529,10.6,0.022,0.012,18.6,0.022,70.84,73.08,0.02275,72.78,0.0226,75.33,0.0235,25.7,0.2,0.0225,71.75,73.25,0.023,72.69,0.0228,74.75,0.0235,21.9,0.4917,0.00011,-292.9059,20.66151,2.036,10.5,12.5,2,1,1,100
"2024-04-17 18:27:44.959","2024-04-17 18:28:15.336","2024-04-17 18:28:15.336","183","297850083","BTC-18APR24-61000-P","BTC","2024-04-18 08:00:00",61000,"P",,,"sell","ZeroMinus",0.1,76.77,78.1,0.0065,401.89,61829.27,61815.8872,147.9,0.026,0.0027,27.2,0.0065,75.78,79.27,0.007,79.54,0.0071,82.77,0.0075,29.5,10.7,0.0065,76.77,80.28,0.007,79.54,0.0069,83.79,0.0075,43.4,-0.3297,0.00019,-349.81,8.79627,-0.3214,72.3,72.4,0.1,-1,-1,100
"2024-04-17 18:27:43.753","2024-04-17 18:28:15.225","2024-04-17 18:28:15.225","897","297850082","BTC-26APR24-52000-P","BTC","2024-04-26 08:00:00",52000,"P",,,"sell","MinusTick",1,87.06,0,0.0055,340.06,61829.27,61883.53,103,0.0082,0.0037,54,0.005,84.76,85.82,0.00525,86.27,0.0053,86.89,0.0055,8,52,0.005,84.92,87.02,0.0055,86.28,0.0053,89.12,0.006,80.7,-0.0833,2e-05,-73.243,14.53896,-1.2878,671.3,671.3,0,-1,1,77
"2024-04-17 18:28:04.201","2024-04-17 18:28:04.299","2024-04-17 18:28:04.299","799","297850045","BTC-19APR24-56000-P","BTC","2024-04-19 08:00:00",56000,"P",,,"buy","PlusTick",0.3,106.39,107.1,0.0024,148.31,61798.62,61759.63,188.3,0.0065,0.001,2.4,0.002,101.88,104.13,0.0022,103.74,0.0022,106.39,0.0024,12.3,2.4,0.002,101.88,104.13,0.0022,103.74,0.0022,106.39,0.0024,12,-0.07,3e-05,-133.6577,5.42941,-0.191,551.6,551.9,0.2,1,1,100
"2024-04-17 18:27:43.669","2024-04-17 18:27:56.297","2024-04-17 18:27:56.297","2001","297850040","BTC-31MAY24-80000-C","BTC","2024-05-31 08:00:00",80000,"C",,,"buy","ZeroPlus",0.1,71.93,74.1,0.0235,1452.55,61810.84,62463.09,2257.9,0.03,0.0191,49.8,0.023,71.42,71.95,0.0235,72.18,0.0237,72.48,0.024,34.7,48.8,0.023,71.39,71.92,0.0235,72.18,0.0238,72.45,0.024,33.7,0.1927,2e-05,-48.9452,59.08337,12.6026,3640.5,3640.5,0,1,-1,55
"2024-04-17 18:27:44.882","2024-04-17 18:27:55.076","2024-04-17 18:27:55.076","97","297850037","BTC-3MAY24-61000-C","BTC","2024-05-03 08:00:00",61000,"C",,,"sell","ZeroMinus",0.1,69.35,71.6,0.065,4018.22,61818.79,61994.054,18,0.0685,0.052,26,0.0645,68.91,69.84,0.06525,70.38,0.0656,70.77,0.066,27.1,18.2,0.065,69.35,70.27,0.06575,70.38,0.0658,71.2,0.0665,36.2,0.5729,4e-05,-113.5323,50.21455,13.4055,18.1,18.1,0,-1,-1,100
"2024-04-17 18:27:41.845","2024-04-17 18:27:53.028","2024-04-17 18:27:53.028","313","297850033","BTC-31MAY24-84000-C","BTC","2024-05-31 08:00:00",84000,"C",,,"sell","ZeroPlus",0.1,73.36,75.1,0.0175,1081.74,61814.27,62476.48,34.7,0.0205,0.015,50.2,0.017,72.73,73.35,0.0175,73.31,0.0175,73.98,0.018,58.1,14.9,0.0175,73.36,73.67,0.01775,73.31,0.0174,73.98,0.018,58.1,0.1486,1e-05,-42.0927,50.02579,9.7833,499.7,499.6,0,-1,1,44
"2024-04-17 18:27:41.845","2024-04-17 18:27:53.028","2024-04-17 18:27:53.028","314","297850034","BTC-31MAY24-84000-C","BTC","2024-05-31 08:00:00",84000,"C",,,"sell","ZeroPlus",1.7,73.36,75.1,0.0175,1081.74,61814.27,62476.48,34.7,0.0205,0.015,50.2,0.017,72.73,73.35,0.0175,73.31,0.0175,73.98,0.018,58.1,14.9,0.0175,73.36,73.67,0.01775,73.31,0.0174,73.98,0.018,58.1,0.1486,1e-05,-42.0927,50.02579,9.7833,499.7,499.6,0,-1,1,44
"2024-04-17 18:27:44.281","2024-04-17 18:27:52.779","2024-04-17 18:27:52.779","52","297850032","BTC-27DEC24-59000-C","BTC","2024-12-27 08:00:00",59000,"C",,,"sell","PlusTick",0.2,77.53,85.6,0.2955,18266.11,61814.27,65840.94,0.8,0.305,0.2915,0.9,0.2905,75.89,76.74,0.293,76.51,0.2924,77.59,0.2955,0.9,0.9,0.2905,75.83,76.76,0.29325,76.51,0.2924,77.7,0.296,5.9,0.6882,1e-05,-29.2802,194.0792,181.0152,28.8,29,0.1,-1,1,77
"2024-04-17 18:27:44.535","2024-04-17 18:27:51.465","2024-04-17 18:27:51.465","989","297850031","BTC-26APR24-50000-C","BTC","2024-04-26 08:00:00",50000,"C",,,"buy","ZeroMinus",0.1,93.03,inf,0.1955,12083.16,61806.47,61857.9,0.7,0.1955,0.1955,6,0.194,84.29,88.92,0.19475,91.95,0.1953,93.55,0.1955,24.3,6,0.194,83.59,88.31,0.19475,91.94,0.1954,93.03,0.1955,22.6,0.9431,1e-05,-58.1035,10.82369,10.8533,2016.6,2016.6,0,1,1,100
"2024-04-17 18:27:44.535","2024-04-17 18:27:51.404","2024-04-17 18:27:51.404","988","297850030","BTC-26APR24-50000-C","BTC","2024-04-26 08:00:00",50000,"C",,,"buy","ZeroMinus",0.2,93.03,inf,0.1955,12083.16,61806.47,61857.9,0.7,0.1955,0.1955,6,0.194,84.29,88.92,0.19475,91.95,0.1953,93.55,0.1955,24.3,6,0.194,83.59,88.31,0.19475,91.94,0.1954,93.03,0.1955,22.7,0.9431,1e-05,-58.1035,10.82369,10.8533,2016.6,2016.6,0,1,1,100
"2024-04-17 18:27:44.535","2024-04-17 18:27:51.358","2024-04-17 18:27:51.358","987","297850029","BTC-26APR24-50000-C","BTC","2024-04-26 08:00:00",50000,"C",,,"buy","ZeroMinus",0.2,93.03,inf,0.1955,12083.16,61806.47,61857.9,0.7,0.1955,0.1955,6,0.194,84.29,88.92,0.19475,91.95,0.1953,93.55,0.1955,24.3,6,0.194,83.59,88.31,0.19475,91.94,0.1954,93.03,0.1955,22.9,0.9431,1e-05,-58.1035,10.82369,10.8533,2016.6,2016.6,0,1,1,100
"2024-04-17 18:27:44.535","2024-04-17 18:27:51.309","2024-04-17 18:27:51.309","986","297850027","BTC-26APR24-50000-C","BTC","2024-04-26 08:00:00",50000,"C",,,"buy","ZeroMinus",1.2,93.03,inf,0.1955,12083.16,61806.47,61857.9,0.7,0.1955,0.1955,6,0.194,84.29,88.92,0.19475,91.95,0.1953,93.55,0.1955,24.3,6,0.194,83.59,88.31,0.19475,91.94,0.1954,93.03,0.1955,23.1,0.9431,1e-05,-58.1035,10.82369,10.8533,2016.6,2016.6,0,1,1,100
"2024-04-17 18:27:40.211","2024-04-17 18:27:40.216","2024-04-17 18:27:40.216","985","297849998","BTC-26APR24-50000-C","BTC","2024-04-26 08:00:00",50000,"C",,,"buy","MinusTick",0.7,91.73,inf,0.1955,12086.67,61824.44,61876.92,0,,,62.7,0.1935,77.65,84.69,0.1945,91.95,0.1956,91.73,0.1955,25,62.7,0.1935,77.65,84.69,0.1945,91.95,0.1956,91.73,0.1955,24.3,0.9433,1e-05,-57.9229,10.78995,10.8569,2016.6,2016.6,0,1,-1,55
"2024-04-17 18:27:32.455","2024-04-17 18:27:32.458","2024-04-17 18:27:32.458","934","297849981","BTC-19APR24-64000-P","BTC","2024-04-19 08:00:00",64000,"P",,,"buy","PlusTick",0.3,67.23,70.6,0.041,2535.38,61838.75,61802.33,132.4,0.0635,0.019,61.9,0.0385,53.25,60.24,0.03975,71.96,0.0418,67.23,0.041,0.3,61.9,0.0385,53.25,68.71,0.0415,71.96,0.0418,84.17,0.0445,63,-0.7637,0.00011,-286.8786,12.46931,-2.1333,564.8,565.1,0.3,1,-1,55
"2024-04-17 18:27:27.682","2024-04-17 18:27:27.883","2024-04-17 18:27:27.883","1118","297849976","BTC-19APR24-58000-P","BTC","2024-04-19 08:00:00",58000,"P",,,"buy","ZeroPlus",0.1,90.95,91.6,0.0042,259.77,61851.67,61814.24,179.6,0.0117,0.0022,14.6,0.004,89.53,90.24,0.0041,91.57,0.0043,90.95,0.0042,0.1,14.6,0.004,89.53,91.27,0.00425,91.57,0.0043,93.02,0.0045,0.1,-0.1373,6e-05,-260.1801,8.89102,-0.3752,632.6,632.7,0.1,1,-1,33
"2024-04-17 18:27:27.248","2024-04-17 18:27:27.563","2024-04-17 18:27:27.563","143","297849966","BTC-18APR24-66000-C","BTC","2024-04-18 08:00:00",66000,"C",,,"buy","ZeroPlus",0.1,83.47,83.6,0.0003,18.55,61851.67,61837.2002,50.8,0.007,0.0001,0.2,0.0001,71.39,77.43,0.0002,87.5,0.0004,83.47,0.0003,0.1,0.2,0.0001,71.39,79.44,0.00025,87.5,0.0004,87.5,0.0004,6.9,0.0303,3e-05,-24.7361,1.66995,0.0286,40.4,40.5,0.1,1,-1,33
"2024-04-17 18:27:21.247","2024-04-17 18:27:21.562","2024-04-17 18:27:21.562","142","297849963","BTC-18APR24-66000-C","BTC","2024-04-18 08:00:00",66000,"C",,,"buy","ZeroPlus",0.1,83.56,83.6,0.0003,18.55,61849.84,61831.6453,50.7,0.007,0.0001,0.2,0.0001,71.62,77.67,0.0002,87.5,0.0004,83.73,0.0003,0.1,0.2,0.0001,71.47,79.53,0.00025,87.5,0.0004,87.6,0.0004,6.9,0.0301,3e-05,-24.5689,1.66167,0.0284,40.3,40.4,0.1,1,-1,33
"2024-04-17 18:26:24.645","2024-04-17 18:27:09.164","2024-04-17 18:27:09.164","96","297849952","BTC-3MAY24-61000-C","BTC","2024-05-03 08:00:00",61000,"C",,,"sell","MinusTick",0.1,69.48,71.6,0.065,4018.23,61818.95,61981.146,17.9,0.0685,0.052,23.3,0.0645,68.38,69.61,0.0655,70.41,0.0661,70.85,0.0665,27.1,17.8,0.065,69.48,70.09,0.0655,70.4,0.0658,70.71,0.066,19.3,0.5723,4e-05,-113.5677,50.2185,13.3906,18.1,18.1,0,-1,-1,100
"2024-04-17 18:26:27.982","2024-04-17 18:26:58.025","2024-04-17 18:26:58.037","862","297849941","BTC-28JUN24-55000-P","BTC","2024-06-28 08:00:00",55000,"P",,,"sell","MinusTick",2.5,70.4,66.6,0.064,3956.04,61813.25,62859.34,14.7,0.075,0.054,12.5,0.064,70.55,71.05,0.06475,70.96,0.0646,71.55,0.0655,54.7,22.9,0.064,70.4,70.9,0.06475,70.96,0.0648,71.41,0.0655,24,-0.2802,2e-05,-46.4714,93.73101,-42.527,920.8,923.3,2.5,-1,-1,100
"2024-04-17 18:26:22.949","2024-04-17 18:26:53.656","2024-04-17 18:26:53.656","588","297849931","BTC-27DEC24-60000-C","BTC","2024-12-27 08:00:00",60000,"C",,,"buy","PlusTick",0.1,77.58,85.6,0.289,17863.1,61810.04,65829.06,4.5,0.306,0.272,0.9,0.284,75.79,76.71,0.28675,76.56,0.2862,77.64,0.2895,5.9,0.9,0.284,75.91,76.74,0.2865,76.57,0.286,77.58,0.289,0.8,0.6788,1e-05,-29.6728,196.51535,179.646,749,749,0,1,1,100
"2024-04-17 18:26:22.924","2024-04-17 18:26:47.676","2024-04-17 18:26:47.676","3460","297849907","BTC-26APR24-60000-P","BTC","2024-04-26 08:00:00",60000,"P","BLOCK-137310",,"sell","PlusTick",50,71.88,71.6,0.0296,1830.25,61833.01,61900.67,619.7,0.047,0.02,9.2,0.0295,71.86,72.72,0.03,72.25,0.0299,73.59,0.0305,38.1,15.3,0.0295,71.71,72.57,0.03,72.27,0.0298,73.44,0.0305,31.4,-0.368,6e-05,-150.7803,35.73885,-5.7787,1727.2,1734.1,6.8,-1,-1,60
"2024-04-17 18:26:22.857","2024-04-17 18:26:47.676","2024-04-17 18:26:47.676","4295","297849906","BTC-26APR24-70000-C","BTC","2024-04-26 08:00:00",70000,"C","BLOCK-137310",,"buy","PlusTick",50,73.68,74.6,0.0084,519.39,61833.01,61900.67,280.9,0.015,0.005,12,0.008,72.47,73.17,0.00825,73.46,0.0083,73.87,0.0085,32.1,0.1,0.008,72.55,73.25,0.00825,73.44,0.0083,73.96,0.0085,42.1,0.1499,3e-05,-94.7389,22.09825,2.0565,3124.9,3160.9,36,1,1,60
